,Unnamed: 0,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood
18,30,2019-04-12 09:05:07.000,1.1166282993151796e+18,1.1166282993151796e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",🎼Estas soooon las mañanitas en Doña Petrona con Erika a los cafés y los pinchos de tortilla. Ven que te vas a senti… https://t.co/8HCwvpRybS,"{'id': 4851272349, 'id_str': '4851272349', 'name': 'Doña Petrona', 'screen_name': 'D_Petrona', 'location': 'Calle Padre Perera 5, Valencia', 'url': 'http://www.xn--doapetrona-u9a.es', 'description': 'Cocina de allá y de acá, por @Ger_Carrizo y @Carito_Lou, para disfrutar en el corazón de Ruzafa. Reservas: 963 36 49 83', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1242, 'friends_count': 1037, 'listed_count': 33, 'favourites_count': 3488, 'statuses_count': 2036, 'created_at': 'Tue Jan 26 22:23:43 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/998896641284362243/j1V-rT9k_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/998896641284362243/j1V-rT9k_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4851272349/1517515729', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes
19,31,2019-04-12 09:05:54.000,1.1166284986201457e+18,1.1166284986201457e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Se me quemó el arroz y el pescado, CDLM. Esto no suele pasarme.","{'id': 83131159, 'id_str': '83131159', 'name': 'Honiel Millán', 'screen_name': 'HonielMillan', 'location': 'Barcelona, Venezuela', 'url': None, 'description': 'Venezolano en Madrid. 1994.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 378, 'friends_count': 328, 'listed_count': 1, 'favourites_count': 1873, 'statuses_count': 28789, 'created_at': 'Sat Oct 17 13:25:20 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '121212', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': True, 'profile_link_color': '111211', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F0624A', 'profile_text_color': '972E3C', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1041543564671496193/HuEEcUh5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1041543564671496193/HuEEcUh5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/83131159/1479238386', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
21,34,2019-04-12 09:08:10.000,1.1166290671874088e+18,1.1166290671874088e+18,es,"{'id': 'f6da0d066234ed15', 'url': 'https://api.twitter.com/1.1/geo/id/f6da0d066234ed15.json', 'place_type': 'city', 'name': 'Pals', 'full_name': 'Pals, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.135795, 41.949187], [3.135795, 42.010058], [3.208208, 42.010058], [3.208208, 41.949187]]]}, 'attributes': {}}","Esta semana en el menu ensalada de recuit, tomate y el bacon mas crujiente, los esperamos en #Patapals #costabrava#… https://t.co/kxH5pESmxr","{'id': 379159303, 'id_str': '379159303', 'name': 'PataPals', 'screen_name': 'PataPals', 'location': 'Platja de Pals', 'url': None, 'description': 'Bar-Restaurant Platja de Pals-Costa Brava', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 91, 'friends_count': 143, 'listed_count': 2, 'favourites_count': 16, 'statuses_count': 385, 'created_at': 'Sat Sep 24 13:35:17 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '46B4EB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/841573250450771968/rvyhfHfq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/841573250450771968/rvyhfHfq_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/379159303/1489481657', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Pals,"(3.135795, 41.949187)",Cataluña,yes
23,36,2019-04-12 09:09:11.000,1.1166293256194048e+18,1.1166293256194048e+18,es,"{'id': 'c396c282250e2106', 'url': 'https://api.twitter.com/1.1/geo/id/c396c282250e2106.json', 'place_type': 'city', 'name': 'Manresa', 'full_name': 'Manresa, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.769524, 41.688129], [1.769524, 41.758331], [1.8750019999999998, 41.758331], [1.8750019999999998, 41.688129]]]}, 'attributes': {}}","Pablo Carbonell: ""Hay una mala leche en la atmósfera que impide usar la libertad de expresión"" https://t.co/xWpE3pckXA vía @eldiarioCultura","{'id': 2535968529, 'id_str': '2535968529', 'name': 'Ricard Sánchez #FemManresa', 'screen_name': 'ricardsanchez66', 'location': 'Catalunya #tempsdelluita', 'url': 'http://rsandres.wordpress.com/', 'description': 'Activista per la solidaritat Internacional                                   de diferents moviments socials i membre de Comunistes de Catalunya.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1516, 'friends_count': 2556, 'listed_count': 44, 'favourites_count': 51050, 'statuses_count': 54505, 'created_at': 'Thu May 08 23:02:16 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1085094347597590528/S1SAYuPu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1085094347597590528/S1SAYuPu_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2535968529/1452295054', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Manresa,"(1.769524, 41.688129)",Cataluña,yes
24,37,2019-04-12 09:09:40.000,1.116629443835908e+18,1.116629443835908e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Sustituto saludable: crema de Cacao de @paleobull
No hay necesidad de tanto azúcar, y os aseguro que yo era fan de… https://t.co/mIulpNbvRy","{'id': 911238320998543360, 'id_str': '911238320998543360', 'name': 'María Figueroa Borque', 'screen_name': 'nutricuriosa', 'location': 'Madrid, Comunidad de Madrid', 'url': 'https://nutricuriosity.wordpress.com', 'description': 'Dietista-Nutricionista 🍉🎓. #FoodSafety 💚. Alegre 😊 . Amante del deporte🚲.Reach your goals🏁.Todos somos iguales🏳️\u200d🌈🖐🏻🖐🏾\n➡ mfigueroaborque@gmail.com', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 369, 'friends_count': 271, 'listed_count': 2, 'favourites_count': 3315, 'statuses_count': 1910, 'created_at': 'Fri Sep 22 14:38:40 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1107781744206450689/3wgCAX63_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1107781744206450689/3wgCAX63_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/911238320998543360/1510324731', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes
25,38,2019-04-12 09:10:38.000,1.1166296890516972e+18,1.1166296890516972e+18,es,"{'id': '90f0f1755d340c53', 'url': 'https://api.twitter.com/1.1/geo/id/90f0f1755d340c53.json', 'place_type': 'city', 'name': 'Zamora', 'full_name': 'Zamora, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.977119, 41.458364], [-5.977119, 41.574064], [-5.635171, 41.574064], [-5.635171, 41.458364]]]}, 'attributes': {}}",Buenos días. Ya se van nuestros croissant vegetal de nuestro lado. Adiósssssssss. #cuadrisserie #cuadrisserieteam… https://t.co/IE4NvCjuLB,"{'id': 1185218316, 'id_str': '1185218316', 'name': 'Cuadrisserie', 'screen_name': 'francis78411024', 'location': 'calle pelayo n1', 'url': 'http://www.cuadrisserie.com', 'description': 'Restaurante El Empalme, restaurante Lera, Hotel Ritz, Oriol Balaguer, Cuadrisserie.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 70, 'friends_count': 113, 'listed_count': 0, 'favourites_count': 53, 'statuses_count': 613, 'created_at': 'Sat Feb 16 08:42:04 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/708420314947051521/GKk_Two-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/708420314947051521/GKk_Two-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1185218316/1457735540', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Zamora,"(-5.977119, 41.458364)",Castilla y León,yes
26,39,2019-04-12 09:10:55.000,1.11662976088755e+18,1.11662976088755e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Es fácil dar el primer paso. Un día se te puede olvidar la bolsa o un pañuelo para la fruta o el tupper. Cuando lle… https://t.co/2Ss0aQSAus,"{'id': 932366431, 'id_str': '932366431', 'name': 'Irene González', 'screen_name': 'irenegonser', 'location': 'Madrid y Córdoba', 'url': None, 'description': 'Voy por el mundo. Mucho. Si pudiese, iria mucho más. Bióloga, foodie, experta en ahorro y vida sostenible. Runner de la vida y mucho más. Going #ZeroWaste', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 868, 'friends_count': 1319, 'listed_count': 24, 'favourites_count': 25868, 'statuses_count': 11947, 'created_at': 'Wed Nov 07 15:57:03 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1104272396788424704/tD5Nqoy8_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1104272396788424704/tD5Nqoy8_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932366431/1511416670', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
27,40,2019-04-12 09:11:14.000,1.1166298395391016e+18,1.1166298395391016e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","@parratata_frita @Corvus_corax81 Orco no, me dijo cerdo. https://t.co/ZkW656ZR1s","{'id': 179488793, 'id_str': '179488793', 'name': ""🏳️\u200d🌈¡PA' LOCA TÚ, CARVA!🏳️\u200d🌈"", 'screen_name': 'CarvaLoca', 'location': 'Sevilla, España', 'url': 'https://twitter.com/CarvaLoca/timelines/479321016838389761', 'description': '⬇ Enseño el culo en Instagram ⬇  http://instagram.com/carvaloca\n\n🐱http://curiouscat.me/CarvaLoca/', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 3866, 'friends_count': 327, 'listed_count': 40, 'favourites_count': 39524, 'statuses_count': 58846, 'created_at': 'Tue Aug 17 12:20:31 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '030003', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '030202', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F5F5F5', 'profile_text_color': 'EDB23D', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1102689227500855298/0GP2JojO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1102689227500855298/0GP2JojO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/179488793/1529261659', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes
32,46,2019-04-12 09:16:38.000,1.1166311975876526e+18,1.1166311975876526e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","¿Conoce a alguien que le encante la #nutella, tanto como a nosotros? Etiquétala 👇🏽
#crepe #labonata… https://t.co/xZrIgvbTq4","{'id': 98125847, 'id_str': '98125847', 'name': 'labonata', 'screen_name': 'Labonata', 'location': 'Madrid, Spain', 'url': 'http://www.labonata.com', 'description': 'When in Madrid… Labonata. | Gelato, Helado, Ice Cream, #Chueca |  +Hollandse producten. #labonata', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 93, 'friends_count': 207, 'listed_count': 4, 'favourites_count': 149, 'statuses_count': 361, 'created_at': 'Sun Dec 20 13:21:15 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EDECE9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme3/bg.gif', 'profile_background_tile': False, 'profile_link_color': '133C89', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/609018092656549888/WMwIMvS4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/609018092656549888/WMwIMvS4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/98125847/1434035871', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes
33,47,2019-04-12 09:17:22.000,1.1166313828710031e+18,1.1166313828710031e+18,es,"{'id': '088b2b6320f918a9', 'url': 'https://api.twitter.com/1.1/geo/id/088b2b6320f918a9.json', 'place_type': 'city', 'name': 'Collado Villalba', 'full_name': 'Collado Villalba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.030551, 40.616412], [-4.030551, 40.681259], [-3.947006, 40.681259], [-3.947006, 40.616412]]]}, 'attributes': {}}","Una por aqui, otra por alla y #torrijas para todos ya. Echas o #pan #Tradicional especial para hacerlas con + de 75… https://t.co/KeMWYHEppN","{'id': 742870766, 'id_str': '742870766', 'name': 'Super El Teide', 'screen_name': 'Superelteide', 'location': 'collado Villalba - Madrid', 'url': 'http://www.grupoelteide.com', 'description': 'OS APETECE UNA BARBACOA, TODO LO QUE BUSCAIS LO ENCONTRAREIS EN SUPERMERCADO EL TEIDE. MORCILLAS, CHORIZO, COSTILLAS, PANCETA, etc...', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 221, 'friends_count': 290, 'listed_count': 0, 'favourites_count': 219, 'statuses_count': 1034, 'created_at': 'Tue Aug 07 13:06:36 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000170513005/18b5150af0b91c0c8d82aec559cf2e79_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000170513005/18b5150af0b91c0c8d82aec559cf2e79_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/742870766/1488372179', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Collado Villalba,"(-4.030551, 40.616412)",Madrid,yes
36,51,2019-04-12 09:19:09.000,1.1166318306758696e+18,1.1166318306758696e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@ElegidaDeDiosGH Que mala leche 😄😄,"{'id': 1616501376, 'id_str': '1616501376', 'name': 'P.M.', 'screen_name': 'angelpaloma26', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3755, 'friends_count': 4655, 'listed_count': 16, 'favourites_count': 6071, 'statuses_count': 69014, 'created_at': 'Wed Jul 24 01:38:55 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/872964252990140424/kJv61c6x_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/872964252990140424/kJv61c6x_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
40,57,2019-04-12 09:29:11.000,1.1166343567668676e+18,1.1166343567668676e+18,es,"{'id': '590e9f3315ea23a7', 'url': 'https://api.twitter.com/1.1/geo/id/590e9f3315ea23a7.json', 'place_type': 'city', 'name': 'Santander', 'full_name': 'Santander, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889051, 43.434462], [-3.889051, 43.494818], [-3.763247, 43.494818], [-3.763247, 43.434462]]]}, 'attributes': {}}","@socialistes_cat Si sobre todo cuando os riega de pasta a los catalanes, y al resto de los españoles nos lo quita,p… https://t.co/IBeT1zYigb","{'id': 2948618248, 'id_str': '2948618248', 'name': 'Juan M.Lacruz', 'screen_name': 'JuanManuelLacr1', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1281, 'friends_count': 1420, 'listed_count': 50, 'favourites_count': 133665, 'statuses_count': 160923, 'created_at': 'Mon Dec 29 05:48:35 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1106685819031642112/CrScqDkA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1106685819031642112/CrScqDkA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2948618248/1552865271', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Santander,"(-3.889051, 43.434462)",Cantabria,yes
42,59,2019-04-12 09:31:30.000,1.1166349421282304e+18,1.1166349421282304e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","#MENÚ mediodía #VEGETARIANO #Restaurante La lluna
- Ensalada Hindú.
- Arroz con setas y algas.
- Puerro gratinado.… https://t.co/L2cizR5sqw","{'id': 2849612308, 'id_str': '2849612308', 'name': 'Restaurantelalluna', 'screen_name': 'LaLlunaRestVeg', 'location': None, 'url': 'http://www.restaurantelalluna.es', 'description': 'Restaurante Vegetariano La Lluna', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 203, 'friends_count': 316, 'listed_count': 3, 'favourites_count': 500, 'statuses_count': 767, 'created_at': 'Wed Oct 29 10:25:07 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EDECE9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '088253', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/598792522803093504/lUJxvvhL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/598792522803093504/lUJxvvhL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2849612308/1553173263', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes
