,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías
10,10,22,22,2019-04-09 01:24:27.000,1.115425207571886e+18,1.115425207571886e+18,es,"{'id': '453dc4ef63a242d2', 'url': 'https://api.twitter.com/1.1/geo/id/453dc4ef63a242d2.json', 'place_type': 'city', 'name': 'Don Benito', 'full_name': 'Don Benito, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.120087, 38.724378], [-6.120087, 39.128882], [-5.599702, 39.128882], [-5.599702, 38.724378]]]}, 'attributes': {}}",quiero un pato,gemita,España,Don Benito,"(-6.120087, 38.724378)",Extremadura,yes,['pato'],138.0,0.0,6.5,19.7,110.0,0.0,['Productos avicolas']
11,11,24,24,2019-04-09 01:31:01.000,1.1154268590748918e+18,1.1154268590748918e+18,es,"{'id': 'c52827ebd9bfe563', 'url': 'https://api.twitter.com/1.1/geo/id/c52827ebd9bfe563.json', 'place_type': 'city', 'name': 'Jerez de la Frontera', 'full_name': 'Jerez de la Frontera, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.306111, 36.516968], [-6.306111, 36.864413], [-5.455137, 36.864413], [-5.455137, 36.516968]]]}, 'attributes': {}}",Bebiendo un burn y comiendo pasta aliñada a las 3 y media de la mañana mientras leo una novela de dudosa cualidad. Esto es vida,Mrinfiniti,España,Jerez de la Frontera,"(-6.306111, 36.516968)",Andalucía,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados']
12,12,26,26,2019-04-09 01:51:16.000,1.1154319544118724e+18,1.1154319544118724e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Perdió @IvanDuque, ganaron los delincuentes. De la mermelada, congresistas pasaron a alimentarse con narcodólares.… https://t.co/RwTSG45ykM",Sergio,Spain,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,"['mermelada', 'menta']",304.0,71.92999999999998,0.87,4.34,0.0,7.5,"['Vegetales', 'Hierbas y especias']"
13,13,27,27,2019-04-09 02:01:19.000,1.1154344854771958e+18,1.1154344854771958e+18,es,"{'id': '3a9c654a445000f6', 'url': 'https://api.twitter.com/1.1/geo/id/3a9c654a445000f6.json', 'place_type': 'city', 'name': 'Getafe', 'full_name': 'Getafe, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.761318, 40.266415], [-3.761318, 40.334686], [-3.570016, 40.334686], [-3.570016, 40.266415]]]}, 'attributes': {}}",El pecado de la manzana #acrilico #ilustracionacolor #dibujando #pintando #drawing #pincelart #painting #pintura… https://t.co/qFpTuLuiHk,Jose,España,Getafe,"(-3.761318, 40.266415)",Madrid,yes,['manzana'],50.0,24.0,0.0,0.3,0.0,2.0,['Frutas']
14,14,28,29,2019-04-09 02:37:21.000,1.115443551041663e+18,1.115443551041663e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",Se bebe hasta el caldo de las aceitunas @MiquelAzure  tiene mucha hambre lo digo enserio.,Ale,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['aceitunas'],120.0,2.0,12.5,1.3,0.0,4.8,['Vegetales']
15,15,31,32,2019-04-09 03:36:13.000,1.1154583646775256e+18,1.1154583646775256e+18,es,"{'id': '715325aceccc7851', 'url': 'https://api.twitter.com/1.1/geo/id/715325aceccc7851.json', 'place_type': 'city', 'name': 'Sabadell', 'full_name': 'Sabadell, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.046492, 41.506472], [2.046492, 41.591238], [2.150242, 41.591238], [2.150242, 41.506472]]]}, 'attributes': {}}",D. E. P  don Héctor del Mar. Siempre escucharemos su mítica frase en nuestros corazones al acabar el programa.,Isabel,España,Sabadell,"(2.046492, 41.506472)",Cataluña,yes,[],0.0,0.0,0.0,0.0,0.0,0.0,[]
16,16,32,34,2019-04-09 04:33:17.000,1.1154727300973568e+18,1.1154727300973568e+18,es,"{'id': '5ba0a56bae142676', 'url': 'https://api.twitter.com/1.1/geo/id/5ba0a56bae142676.json', 'place_type': 'city', 'name': 'Castropodame', 'full_name': 'Castropodame, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.528406, 42.512252], [-6.528406, 42.621768], [-6.36883, 42.621768], [-6.36883, 42.512252]]]}, 'attributes': {}}","#NBA | PLAYOFFS
En el Oeste está todo el pescado vendido.
En el Este hay 3 equipos peleando por la última plaza… https://t.co/eGNBe6GK1z",Jorge,España,Castropodame,"(-6.528406, 42.512252)",Castilla y León,yes,['pescado'],96.0,0.0,1.6,20.1,53.6,0.0,"['Pescado, moluscos y marisco']"
17,17,35,37,2019-04-09 05:06:14.000,1.1154810203993457e+18,1.1154810203993457e+18,es,"{'id': '3d1dc8e17f1e931d', 'url': 'https://api.twitter.com/1.1/geo/id/3d1dc8e17f1e931d.json', 'place_type': 'city', 'name': 'Valdemorillo', 'full_name': 'Valdemorillo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.128082, 40.441208], [-4.128082, 40.572316], [-3.99221, 40.572316], [-3.99221, 40.441208]]]}, 'attributes': {}}",@AnaBGonzlezPino @SalonGourmets El mejor queso del @SalonGourmets en ESPAÑA 🇪🇸,JL,España,Valdemorillo,"(-4.128082, 40.441208)",Madrid,yes,['queso'],450.0,0.51,34.0,35.77,74.4,0.0,['Productos lacteos']
18,18,36,38,2019-04-09 05:06:54.000,1.1154811876765e+18,1.1154811876765e+18,es,"{'id': '43c75c5266e0a604', 'url': 'https://api.twitter.com/1.1/geo/id/43c75c5266e0a604.json', 'place_type': 'city', 'name': 'Abanilla', 'full_name': 'Abanilla, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.141702, 38.137751], [-1.141702, 38.346371], [-0.9676809999999999, 38.346371], [-0.9676809999999999, 38.137751]]]}, 'attributes': {}}",@ClaraGrima Pues en nuestro instituto el jueves hacemos un concurso de torrijas a la hora del recreo . Te invitamos… https://t.co/bQdvaESRaV,mrosario,Spain,Abanilla,"(-1.141702, 38.137751)",Murcia,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']"
19,19,38,40,2019-04-09 05:18:18.000,1.1154840565259182e+18,1.1154840565259182e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","@Spikerler Subo dos gin tónic y añado frutos secos. 

La cultura es parte de la tecnología. De hecho, la cultura na… https://t.co/y0DOcRhYtC",Luis,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['frutos secos'],594.0,25.35,51.45,17.3,0.0,9.0,['Frutos secos']
20,20,39,41,2019-04-09 05:19:00.000,1.115484233705894e+18,1.115484233705894e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}",Síííííí! Ha vuelto!!!! Por petición popular (sin apenas amenazas) hemos decidido volver a traer EL lomo casero para… https://t.co/T7ia05ZW1a,Café,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,['lomo'],237.0,0.0,14.27,27.0,75.0,0.0,['Carnes']
21,21,41,44,2019-04-09 05:23:16.000,1.1154853047340646e+18,1.1154853047340646e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",@MaxoLlevant Yo también soy de gastar cuando me sale de las narices. Lo que me parece surrealista es el rollo de de… https://t.co/Olet1CC25X,Jaume,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,[],0.0,0.0,0.0,0.0,0.0,0.0,[]
22,22,42,45,2019-04-09 05:27:08.000,1.1154862791296082e+18,1.1154862791296082e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@daleasc Coño a mi todavía me cuesta entre el perejil y el cilantro vale!,José,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['perejil'],35.0,2.7,1.3,3.0,0.0,5.0,['Hierbas y especias']
23,23,44,47,2019-04-09 05:29:12.000,1.1154868016223724e+18,1.1154868016223724e+18,es,"{'id': '0ea05eaac6e953d9', 'url': 'https://api.twitter.com/1.1/geo/id/0ea05eaac6e953d9.json', 'place_type': 'city', 'name': 'Godella', 'full_name': 'Godella, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.449657, 39.511004], [-0.449657, 39.561128], [-0.39877799999999997, 39.561128], [-0.39877799999999997, 39.511004]]]}, 'attributes': {}}",Granini es la mejor marca de zumo y si no lo crees tenemos un problema,our,España,Godella,"(-0.449657, 39.511004)",Comunidad Valenciana,yes,['zumo'],43.0,9.8,0.0,0.0,0.0,0.0,['Bebidas']
24,24,47,51,2019-04-09 05:49:51.000,1.115491998163714e+18,1.115491998163714e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Sanidad avisa de presencia de alérgenos no declarados en helados La Sirena 🧜‍♀️ 

La presencia de leche o de proteí… https://t.co/JdsT760Sk9",Miguel,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['helado', 'leche']",293.0,32.9,14.8,6.8599999999999985,48.0,1.2,"['Productos lacteos', 'Productos lacteos']"
25,25,50,54,2019-04-09 05:53:37.000,1.1154929434214972e+18,1.1154929434214972e+18,es,"{'id': '24b32f98629bb7b4', 'url': 'https://api.twitter.com/1.1/geo/id/24b32f98629bb7b4.json', 'place_type': 'city', 'name': 'Bollullos de la Mitación', 'full_name': 'Bollullos de la Mitación, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.200975, 37.254076], [-6.200975, 37.376724], [-6.091895, 37.376724], [-6.091895, 37.254076]]]}, 'attributes': {}}",@Lonifasiko Un vino muy correcto 👌 buena pinta todo 😋,SudiGastro,España,Bollullos de la Mitación,"(-6.200975, 37.254076)",Andalucía,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas']
26,26,51,55,2019-04-09 05:57:23.000,1.1154938919339663e+18,1.1154938919339663e+18,es,"{'id': '90f0f1755d340c53', 'url': 'https://api.twitter.com/1.1/geo/id/90f0f1755d340c53.json', 'place_type': 'city', 'name': 'Zamora', 'full_name': 'Zamora, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.977119, 41.458364], [-5.977119, 41.574064], [-5.635171, 41.574064], [-5.635171, 41.458364]]]}, 'attributes': {}}","Oye que en dos días más ya veréis, de una orilla a otra como pollo sin cabeza. 
#SemanaSanta2019 en Zamora, Spain https://t.co/eYZkYySc5M",Jose,España,Zamora,"(-5.977119, 41.458364)",Castilla y León,yes,['pollo'],166.0,0.0,9.6,19.9,99.0,0.0,['Productos avicolas']
27,27,56,62,2019-04-09 06:04:13.000,1.1154956109819412e+18,1.1154956109819412e+18,es,"{'id': 'c113c1a6a18446bb', 'url': 'https://api.twitter.com/1.1/geo/id/c113c1a6a18446bb.json', 'place_type': 'city', 'name': 'Fuenlabrada', 'full_name': 'Fuenlabrada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.844073, 40.249636], [-3.844073, 40.327769], [-3.739655, 40.327769], [-3.739655, 40.249636]]]}, 'attributes': {}}","@vickylarrazofi @RCastillejo @SevillaMagazine No se puede estar más guapa, leche!!!!",susana,España,Fuenlabrada,"(-3.844073, 40.249636)",Madrid,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos']
28,28,57,63,2019-04-09 06:04:25.000,1.1154956608690996e+18,1.1154956608690996e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",@jesusStain ahora te zurras la sardina con  f u r r y  tú también,Heisenberg,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['sardina'],140.0,0.0,7.5,18.1,100.0,0.0,"['Pescado, moluscos y marisco']"
29,29,59,67,2019-04-09 06:13:39.000,1.1154979878185656e+18,1.1154979878185656e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Delicioso arroz caldoso con bogavante #eltratogastrobar #madrid #chamberí #arapiles #madridmola #paellas… https://t.co/upxPLVidJj,Chef,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['arroz', 'paella']",560.0,189.44,6.6400000000000015,19.37,44.81,0.7,"['Cereales y derivados', 'Cereales y derivados']"
30,30,61,69,2019-04-09 06:14:43.000,1.115498253250904e+18,1.115498253250904e+18,es,"{'id': 'b8219a717c9a9475', 'url': 'https://api.twitter.com/1.1/geo/id/b8219a717c9a9475.json', 'place_type': 'city', 'name': 'Torquemada', 'full_name': 'Torquemada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.367272, 41.981911], [-4.367272, 42.097601], [-4.219371, 42.097601], [-4.219371, 41.981911]]]}, 'attributes': {}}","🚜 Siembra de #guisantes con VESTA-2813 en Torquemada (#Palencia).
🚜 Sowing #peas with VESTA-2813 in Torquemada (… https://t.co/lB3HsuBgQ7",SOLA,España,Torquemada,"(-4.367272, 41.981911)",Castilla y León,yes,"['guisante', 'guisantes']",134.0,19.4,1.0,11.2,0.0,6.72,"['Vegetales', 'Vegetales']"
31,31,62,70,2019-04-09 06:15:12.000,1.1154983776036168e+18,1.1154983776036168e+18,es,"{'id': 'b8219a717c9a9475', 'url': 'https://api.twitter.com/1.1/geo/id/b8219a717c9a9475.json', 'place_type': 'city', 'name': 'Torquemada', 'full_name': 'Torquemada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.367272, 41.981911], [-4.367272, 42.097601], [-4.219371, 42.097601], [-4.219371, 41.981911]]]}, 'attributes': {}}","🚜 Siembra de #guisantes con VESTA-2813 en Torquemada (#Palencia).
🚜 Sowing #peas with VESTA-2813 in Torquemada (… https://t.co/UKpZUMWH1J",SOLA,España,Torquemada,"(-4.367272, 41.981911)",Castilla y León,yes,"['guisante', 'guisantes']",134.0,19.4,1.0,11.2,0.0,6.72,"['Vegetales', 'Vegetales']"
32,32,63,71,2019-04-09 06:15:56.000,1.115498559544144e+18,1.115498559544144e+18,es,"{'id': '00ab08eef1b62e92', 'url': 'https://api.twitter.com/1.1/geo/id/00ab08eef1b62e92.json', 'place_type': 'city', 'name': 'Las Palmas de Gran Canaria', 'full_name': 'Las Palmas de Gran Canaria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.525504, 28.024813], [-15.525504, 28.181213], [-15.394194, 28.181213], [-15.394194, 28.024813]]]}, 'attributes': {}}","@HSVsphera Cuestión de pasta, supongo. Uno cobrarà menos que otro. Y como es una empresa, se decide en contra de un raciocinio deportivo.",Shark,España,Las Palmas de Gran Canaria,"(-15.525504, 28.024813)",Islas Canarias,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados']
33,33,65,75,2019-04-09 06:18:10.000,1.1154991212746506e+18,1.1154991212746506e+18,es,"{'id': '394ff7ddd49995ae', 'url': 'https://api.twitter.com/1.1/geo/id/394ff7ddd49995ae.json', 'place_type': 'city', 'name': 'Pontevedra', 'full_name': 'Pontevedra, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.698411, 42.343095], [-8.698411, 42.513363], [-8.556147, 42.513363], [-8.556147, 42.343095]]]}, 'attributes': {}}",@nrtglzz @sofiaapose La niña no sabe ni vestir bien con toda la pasta que tiene.,Carla,España,Pontevedra,"(-8.698411, 42.343095)",Galicia,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados']
34,34,67,77,2019-04-09 06:20:36.000,1.1154997346371872e+18,1.1154997346371872e+18,es,"{'id': '6d564e12cf533f7a', 'url': 'https://api.twitter.com/1.1/geo/id/6d564e12cf533f7a.json', 'place_type': 'city', 'name': 'Mérida', 'full_name': 'Mérida, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.656873, 38.726889], [-6.656873, 39.181472], [-6.140414, 39.181472], [-6.140414, 38.726889]]]}, 'attributes': {}}","Nitritos: El aditivo que da color al chorizo, causa cáncer y es innecesario, según un informe secreto de la industr… https://t.co/bS6oXn6C81",alfonso,España,Mérida,"(-6.656873, 38.726889)",Extremadura,yes,['chorizo'],323.0,1.9,23.1,27.0,72.6,0.0,['Carnes']
