,Unnamed: 0,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood
50,61,2019-04-19 20:16:27.000,1.1193339614471496e+18,1.1193339614471496e+18,es,"{'id': 'a87ad701b9cd8f8a', 'url': 'https://api.twitter.com/1.1/geo/id/a87ad701b9cd8f8a.json', 'place_type': 'city', 'name': 'León', 'full_name': 'León, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.631302, 42.547162], [-5.631302, 42.640132], [-5.533773, 42.640132], [-5.533773, 42.547162]]]}, 'attributes': {}}","Tazas para tomar un chocolate calentito
https://t.co/Pels47Ag1K https://t.co/cvHWE9lXYW","{'id': 2789834052, 'id_str': '2789834052', 'name': 'rgala leon', 'screen_name': 'rgalaleon', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 229, 'friends_count': 1369, 'listed_count': 3, 'favourites_count': 4, 'statuses_count': 9748, 'created_at': 'Thu Sep 04 14:12:30 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'DD2E48', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/507532789021810690/00DM6Mhc_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/507532789021810690/00DM6Mhc_normal.png', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,León,"(-5.631302, 42.547162)",Castilla y León,yes
51,64,2019-04-19 20:16:58.000,1.1193340938320364e+18,1.1193340938320364e+18,es,"{'id': 'd151b58850d4cd1e', 'url': 'https://api.twitter.com/1.1/geo/id/d151b58850d4cd1e.json', 'place_type': 'city', 'name': 'Cartagena', 'full_name': 'Cartagena, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.225551, 37.533889], [-1.225551, 37.731143], [-0.688067, 37.731143], [-0.688067, 37.533889]]]}, 'attributes': {}}","en bienvenidos a mi mundo, he tirado la pizza al suelo:(","{'id': 796081218, 'id_str': '796081218', 'name': 'Cristian Martos', 'screen_name': 'MartosCristianM', 'location': 'Cartagena - Madrid', 'url': 'https://www.instagram.com/martoscristianm/', 'description': 'Entre medios', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 538, 'friends_count': 554, 'listed_count': 1, 'favourites_count': 4512, 'statuses_count': 8083, 'created_at': 'Sat Sep 01 13:27:32 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1081164057867108352/aqrT_bjt_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1081164057867108352/aqrT_bjt_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/796081218/1536273925', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Cartagena,"(-1.225551, 37.533889)",Murcia,yes
52,66,2019-04-19 20:17:40.000,1.1193342669560586e+18,1.1193342669560586e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",@LordMarru A la tortilla de patatas... :(,"{'id': 1027002076394672128, 'id_str': '1027002076394672128', 'name': '⇝ Bez ⇜', 'screen_name': 'bezany_', 'location': 'Valencia, Comunidad Valenciana', 'url': None, 'description': 'Rip mi cuenta @bezaanyaa / Soy el borde de la línea, mariposa y cadáver./ Supp de Hammer Time lol.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 401, 'friends_count': 225, 'listed_count': 2, 'favourites_count': 32728, 'statuses_count': 3931, 'created_at': 'Wed Aug 08 01:22:30 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'FF00BF', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1092242023564935168/yA71UItm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1092242023564935168/yA71UItm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1027002076394672128/1550947393', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes
53,69,2019-04-19 20:21:36.000,1.1193352577639752e+18,1.1193352577639752e+18,es,"{'id': 'db3ae73fb88e93d8', 'url': 'https://api.twitter.com/1.1/geo/id/db3ae73fb88e93d8.json', 'place_type': 'city', 'name': 'Marbella', 'full_name': 'Marbella, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.014957, 36.459841], [-5.014957, 36.555149], [-4.730868, 36.555149], [-4.730868, 36.459841]]]}, 'attributes': {}}",@Sarura13 Voy a cenar pizza,"{'id': 216277439, 'id_str': '216277439', 'name': '𝖆𝖑𝖇𝖊𝖗. 🥀', 'screen_name': 'SouthBert_', 'location': 'Marbella, España', 'url': None, 'description': 'A lo mejor en mi otra vida fui una pizza con piña y por eso nadie me quiere. \n\xad              \xad\xad           \xad           \xad\xad', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 2408, 'friends_count': 583, 'listed_count': 112, 'favourites_count': 150660, 'statuses_count': 188706, 'created_at': 'Tue Nov 16 07:29:28 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '050200', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_tile': True, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1119104031115239431/vvBOOpK6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1119104031115239431/vvBOOpK6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/216277439/1548424267', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Marbella,"(-5.014957, 36.459841)",Andalucía,yes
59,81,2019-04-19 20:28:06.000,1.1193368926658232e+18,1.1193368926658232e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Se ha quedado una noche para servir el té sobre la masculinidad de hombres homosexuales. https://t.co/ppUfNFuKMy,"{'id': 1009163086798966787, 'id_str': '1009163086798966787', 'name': 'Jose Manuel Sánchez', 'screen_name': 'jose_manuelsn', 'location': 'Madrid, España', 'url': 'https://josemanuelsanchez569620937.wordpress.com', 'description': 'Protoperiodista. Me puedes leer en @codigo_publico y @eltelevisero. http://linkedin.com/in/josemanuel00. Contacto: josemasannu@gmail.com', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 522, 'friends_count': 2119, 'listed_count': 3, 'favourites_count': 10724, 'statuses_count': 6164, 'created_at': 'Tue Jun 19 19:56:44 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1101675862100004869/XYG1DnZb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1101675862100004869/XYG1DnZb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1009163086798966787/1552515085', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
61,85,2019-04-19 20:32:06.000,1.119337900297134e+18,1.119337900297134e+18,es,"{'id': '25cd3fef5400fcd4', 'url': 'https://api.twitter.com/1.1/geo/id/25cd3fef5400fcd4.json', 'place_type': 'city', 'name': 'Espinosa de los Monteros', 'full_name': 'Espinosa de los Monteros, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.721365, 43.041601], [-3.721365, 43.18046], [-3.506329, 43.18046], [-3.506329, 43.041601]]]}, 'attributes': {}}","Leve astringente, algo turbia pero un final muy....el maridaje de chorizo picante ayuda. Una IPA algo brutal y no m… https://t.co/HlYHzpZZsC","{'id': 222822744, 'id_str': '222822744', 'name': 'GeoBirrero', 'screen_name': 'Geo_birrero87', 'location': 'Madrid', 'url': 'https://experienciasartesanas.com/', 'description': 'Distribuidor y embajador de cultura cervecera artesana de España, miembro del movimiento #Craftesanos de las redes sociales. En blog te lo cuento todo. Cheers!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1913, 'friends_count': 2013, 'listed_count': 37, 'favourites_count': 7069, 'statuses_count': 7496, 'created_at': 'Sat Dec 04 15:22:12 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '09080A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/836726491824148481/iyVp7mRZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/836726491824148481/iyVp7mRZ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/222822744/1486335257', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Espinosa de los Monteros,"(-3.721365, 43.041601)",Castilla y León,yes
62,86,2019-04-19 20:32:45.000,1.1193380632038524e+18,1.1193380632038524e+18,es,"{'id': '3aafcfe0dfba2d26', 'url': 'https://api.twitter.com/1.1/geo/id/3aafcfe0dfba2d26.json', 'place_type': 'city', 'name': 'Argamasilla de Calatrava', 'full_name': 'Argamasilla de Calatrava, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.128569, 38.689049], [-4.128569, 38.806263], [-3.920523, 38.806263], [-3.920523, 38.689049]]]}, 'attributes': {}}",No probé el chocolate hasta los 2 años porque me daba asco.,"{'id': 619341686, 'id_str': '619341686', 'name': 'Calapertata con alergia', 'screen_name': 'ElenadePazNieto', 'location': 'Madrid ', 'url': 'https://elenadepaznieto.blogspot.com/', 'description': 'Esp/Eng (Ella/She; Elle/They) 1995. Lingüista y correctora de estilo. Feminista y bisexual. Autora de Savia en la #AntologíaContramarea', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 646, 'friends_count': 408, 'listed_count': 8, 'favourites_count': 18976, 'statuses_count': 40889, 'created_at': 'Tue Jun 26 19:12:03 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'F58EA8', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1107235985107181568/1Yw2yHVk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1107235985107181568/1Yw2yHVk_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/619341686/1553724778', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Argamasilla de Calatrava,"(-4.128569, 38.689049)",Castilla la Mancha,yes
63,87,2019-04-19 20:33:14.000,1.119338184150868e+18,1.119338184150868e+18,es,"{'id': 'c113c1a6a18446bb', 'url': 'https://api.twitter.com/1.1/geo/id/c113c1a6a18446bb.json', 'place_type': 'city', 'name': 'Fuenlabrada', 'full_name': 'Fuenlabrada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.844073, 40.249636], [-3.844073, 40.327769], [-3.739655, 40.327769], [-3.739655, 40.249636]]]}, 'attributes': {}}",@carbel1994 Comer espaguetis con queso,"{'id': 812696186, 'id_str': '812696186', 'name': 'Lebrelilla Apeluchada', 'screen_name': 'Virggy96', 'location': 'Roca de Guía, Newarre', 'url': 'https://lucerodetinta.blogspot.com/', 'description': 'Lvl22 👾\nPersonalidad de marmota 😴 Corazón de alpaca 💙 Alma lectora 📚\n\n#Bloggera y #Bookstagramer 💭 En ocasiones también #Gamer 🎮', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 416, 'friends_count': 357, 'listed_count': 7, 'favourites_count': 148, 'statuses_count': 15883, 'created_at': 'Sun Sep 09 08:37:36 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1021680680546312193/Gp37PQF6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1021680680546312193/Gp37PQF6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/812696186/1531831922', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Fuenlabrada,"(-3.844073, 40.249636)",Madrid,yes
64,88,2019-04-19 20:33:15.000,1.1193381909916548e+18,1.1193381909916548e+18,es,"{'id': '6f258c5a857804c1', 'url': 'https://api.twitter.com/1.1/geo/id/6f258c5a857804c1.json', 'place_type': 'city', 'name': 'Arnuero', 'full_name': 'Arnuero, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.595107, 43.438358], [-3.595107, 43.509829], [-3.512582, 43.509829], [-3.512582, 43.438358]]]}, 'attributes': {}}",@JaniJoplin @relatandohisto1 ¿Pero es cerveza? Yo pensaba que era algo para hacerte mear 🤣🤣🤣,"{'id': 41386973, 'id_str': '41386973', 'name': 'J. A. Argos 🇪🇸', 'screen_name': 'JAArgos', 'location': 'Cantabria, España', 'url': None, 'description': 'Sólo hay una manera de descubrir si un hombre es honrado... preguntárselo. Si responde que sí, es un farsante.- Groucho Marx', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 861, 'friends_count': 1123, 'listed_count': 51, 'favourites_count': 5642, 'statuses_count': 90443, 'created_at': 'Wed May 20 16:02:09 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1119184136999190529/UqV-mawL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1119184136999190529/UqV-mawL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/41386973/1546904423', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Arnuero,"(-3.595107, 43.438358)",Cantabria,yes
65,90,2019-04-19 20:36:52.000,1.1193390995618406e+18,1.1193390995618406e+18,es,"{'id': 'd1272bba8714df3d', 'url': 'https://api.twitter.com/1.1/geo/id/d1272bba8714df3d.json', 'place_type': 'city', 'name': 'Oviedo', 'full_name': 'Oviedo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.0201, 43.278867], [-6.0201, 43.427428], [-5.7423, 43.427428], [-5.7423, 43.278867]]]}, 'attributes': {}}",@jucalga Un huevo colgando y el otro lo mismo.,"{'id': 335747332, 'id_str': '335747332', 'name': '⚠Mɪɴúsᴄᴜʟᴏ⚠', 'screen_name': 'KIud0', 'location': 'Sentadito en mi tejado.', 'url': 'http://klud0.deviantart.com/', 'description': 'El mundo ha llegado a un punto extremadamente inusual en la evolución en que hay mas tontos vivos que muertos.\n🐵🔫', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4124, 'friends_count': 1002, 'listed_count': 43, 'favourites_count': 58656, 'statuses_count': 58915, 'created_at': 'Fri Jul 15 05:07:43 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '911F0B', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1077373513827258373/0uxCBCyi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1077373513827258373/0uxCBCyi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/335747332/1522967623', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Oviedo,"(-6.0201, 43.278867)",Asturias,yes
66,92,2019-04-19 20:37:59.000,1.119339382417363e+18,1.119339382417363e+18,es,"{'id': 'caff0d47c1b89b8d', 'url': 'https://api.twitter.com/1.1/geo/id/caff0d47c1b89b8d.json', 'place_type': 'city', 'name': 'Soria', 'full_name': 'Soria, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.72925, 41.676163], [-2.72925, 41.879233], [-1.913386, 41.879233], [-1.913386, 41.676163]]]}, 'attributes': {}}",@Aibabur @PartidoPACMA @lau_duart No es de lidia Raza Serrana de carne,"{'id': 961330482305798144, 'id_str': '961330482305798144', 'name': 'Amador', 'screen_name': 'Amador09815918', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4, 'friends_count': 34, 'listed_count': 0, 'favourites_count': 9, 'statuses_count': 23, 'created_at': 'Wed Feb 07 20:07:02 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Soria,"(-2.72925, 41.676163)",Castilla y León,yes
67,93,2019-04-19 20:39:00.000,1.1193396389326276e+18,1.1193396389326276e+18,es,"{'id': '812a158bdfcabe16', 'url': 'https://api.twitter.com/1.1/geo/id/812a158bdfcabe16.json', 'place_type': 'city', 'name': 'Arcos de la Frontera', 'full_name': 'Arcos de la Frontera, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.946079, 36.644499], [-5.946079, 36.851792], [-5.528509, 36.851792], [-5.528509, 36.644499]]]}, 'attributes': {}}","@PilarGavira1 @JesusSemperfree Algunos dirán que con patatas fritas, yo no!","{'id': 848851704540008448, 'id_str': '848851704540008448', 'name': 'FromTheLost2TheRiver', 'screen_name': 'AhoraMasYo', 'location': 'Málaga-Madrid-Mallorca', 'url': None, 'description': 'Desde ya os digo que mojo las patatas del McDonald’s en el Sundae de caramelo.  #DeTronosPorElMundo', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1221, 'friends_count': 923, 'listed_count': 9, 'favourites_count': 98395, 'statuses_count': 39277, 'created_at': 'Mon Apr 03 10:56:32 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1081955144454078464/Y1e7Ybij_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1081955144454078464/Y1e7Ybij_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/848851704540008448/1522410417', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Arcos de la Frontera,"(-5.946079, 36.644499)",Andalucía,yes
68,94,2019-04-19 20:39:39.000,1.119339799477801e+18,1.119339799477801e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","EL ÁGUILA, una cerveza centenaria que desapareció con las fusión con Amstel, y que @Cruzcampo @Heineken han recuper… https://t.co/hmbxE2RC4B","{'id': 387084208, 'id_str': '387084208', 'name': 'Falioooo', 'screen_name': 'Falioooo', 'location': 'Sevilla, España', 'url': None, 'description': 'Sevillista, Cervecero******************************PunkSkataliticoReggaeRockeroRumbero.\nTodo lo que digo, lo digo inconscientemente o borracho.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 191, 'friends_count': 190, 'listed_count': 10, 'favourites_count': 3481, 'statuses_count': 3485, 'created_at': 'Sat Oct 08 12:52:32 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1116824679380131850/lys0wVLR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1116824679380131850/lys0wVLR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/387084208/1519667788', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes
