,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías
10,10,14,18,2019-04-13 00:30:55.000,1.1168612869718468e+18,1.1168612869718468e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","Bueno, mañana el barbudo que tengo a mi lado va a hacer arroz con leche y filetes empanados y volverá mi felicidad.… https://t.co/rvMs28UuKj",name,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,"['arroz', 'leche', 'empanado']",782.0,225.0,16.92,16.75,21.0,0.2,"['Cereales y derivados', 'Productos lacteos', 'Hierbas y especias']"
11,11,15,19,2019-04-13 00:32:49.000,1.1168617628784764e+18,1.1168617628784764e+18,es,"{'id': '0ab1cfe1d3945a22', 'url': 'https://api.twitter.com/1.1/geo/id/0ab1cfe1d3945a22.json', 'place_type': 'city', 'name': 'Las Rozas de Madrid', 'full_name': 'Las Rozas de Madrid, España', 'country_code': 'ES', 'country': 'Espanya', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.94958, 40.475009], [-3.94958, 40.574489], [-3.83319, 40.574489], [-3.83319, 40.475009]]]}, 'attributes': {}}",@MattAnterion Con lo bien que estaría toda esa leche en mi culo...,Santiagus,Espanya,Las Rozas de Madrid,"(-3.94958, 40.475009)",Madrid,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos']
12,12,17,21,2019-04-13 00:39:34.000,1.1168634621085408e+18,1.1168634621085408e+18,es,"{'id': 'a000a2e54f358c9e', 'url': 'https://api.twitter.com/1.1/geo/id/a000a2e54f358c9e.json', 'place_type': 'city', 'name': 'Arrecife', 'full_name': 'Arrecife, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-13.588182, 28.952313], [-13.588182, 29.005349], [-13.530917, 29.005349], [-13.530917, 28.952313]]]}, 'attributes': {}}",@candejime Como si no comieras carne... https://t.co/6U0A3K9Yds,Pabb,España,Arrecife,"(-13.588182, 28.952313)",Islas Canarias,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes']
13,13,19,23,2019-04-13 00:43:38.000,1.1168644853970084e+18,1.1168644853970084e+18,es,"{'id': '00ab08eef1b62e92', 'url': 'https://api.twitter.com/1.1/geo/id/00ab08eef1b62e92.json', 'place_type': 'city', 'name': 'Las Palmas de Gran Canaria', 'full_name': 'Las Palmas de Gran Canaria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.525504, 28.024813], [-15.525504, 28.181213], [-15.394194, 28.181213], [-15.394194, 28.024813]]]}, 'attributes': {}}",#MilenioLive el rey del helado moderno Mister Ice Man https://t.co/Gw2NmogKNO,Jesús,España,Las Palmas de Gran Canaria,"(-15.525504, 28.024813)",Islas Canarias,yes,['helado'],228.0,28.2,11.0,3.8,34.0,1.2,['Productos lacteos']
14,14,21,25,2019-04-13 00:46:40.000,1.1168652493391503e+18,1.1168652493391503e+18,es,"{'id': 'a8d32fb032a774ce', 'url': 'https://api.twitter.com/1.1/geo/id/a8d32fb032a774ce.json', 'place_type': 'city', 'name': 'Almuñécar', 'full_name': 'Almuñécar, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.790746, 36.719187], [-3.790746, 36.822685], [-3.635012, 36.822685], [-3.635012, 36.719187]]]}, 'attributes': {}}",@carmenporter_ @navedelmisterio este cartel es de 1977 aquí ya sale El corte......Que era la barra de helado que te… https://t.co/I6pdfwCJsZ,Sandra,España,Almuñécar,"(-3.790746, 36.719187)",Andalucía,yes,"['helado', 'barra de helado']",428.0,55.8,19.4,7.0,63.0,2.1,"['Productos lacteos', 'Productos lacteos']"
15,15,22,26,2019-04-13 00:51:51.000,1.1168665519599576e+18,1.1168665519599576e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","Otro helado que me gustaba, el Drácula #MilenioLive https://t.co/moC7B48FUL",Juan,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['helado'],228.0,28.2,11.0,3.8,34.0,1.2,['Productos lacteos']
16,16,23,28,2019-04-13 00:56:51.000,1.1168678123022376e+18,1.1168678123022376e+18,es,"{'id': '6f92f9fab45db303', 'url': 'https://api.twitter.com/1.1/geo/id/6f92f9fab45db303.json', 'place_type': 'city', 'name': 'Huércal de Almería', 'full_name': 'Huércal de Almería, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.520949, 36.862956], [-2.520949, 36.904367], [-2.426681, 36.904367], [-2.426681, 36.862956]]]}, 'attributes': {}}","Q la crema de Lídia le da alergia y Se la ha prestado a Anabel 😂😂😂
Y se ríe xq está en el confe y puede q a ella tb🤣🤣
#sálvameokupa1",susana,Spain,Huércal de Almería,"(-2.520949, 36.862956)",Andalucía,yes,['crema'],159.0,22.3,5.36,4.9,120.0,0.3,['Productos lacteos']
17,17,24,29,2019-04-13 01:01:33.000,1.116868994873602e+18,1.116868994873602e+18,es,"{'id': 'f60bbdb719611e38', 'url': 'https://api.twitter.com/1.1/geo/id/f60bbdb719611e38.json', 'place_type': 'city', 'name': 'Tijarafe', 'full_name': 'Tijarafe, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-17.991869, 28.651725], [-17.991869, 28.749933], [-17.896685, 28.749933], [-17.896685, 28.651725]]]}, 'attributes': {}}","@Paolish8 Es que coño, he visto unas vainas y verga, confiar ta difícil y yo no ando pa dolores de cabeza",name,España,Tijarafe,"(-17.991869, 28.651725)",Islas Canarias,yes,['vainas'],43.0,7.55,0.2,2.8,0.0,2.6,['Vegetales']
18,18,25,30,2019-04-13 01:05:07.000,1.1168698918548276e+18,1.1168698918548276e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","3 am y @carmenporter_ comiéndose un helado ‘Drácula’, no tiene precio🔝 #MilenioLive @navedelmisterio https://t.co/gJkJ7GN9G3",Alex,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['helado'],228.0,28.2,11.0,3.8,34.0,1.2,['Productos lacteos']
19,19,26,34,2019-04-13 01:26:20.000,1.1168752306460796e+18,1.1168752306460796e+18,es,"{'id': '5e420bf441fe5746', 'url': 'https://api.twitter.com/1.1/geo/id/5e420bf441fe5746.json', 'place_type': 'city', 'name': 'Voto', 'full_name': 'Voto, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.575119, 43.300614], [-3.575119, 43.388086], [-3.427454, 43.388086], [-3.427454, 43.300614]]]}, 'attributes': {}}",A todo cerdo le llega su San Martín,YAIZA,España,Voto,"(-3.575119, 43.300614)",Cantabria,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,['Carnes']
20,20,28,36,2019-04-13 01:32:33.000,1.116876795507245e+18,1.116876795507245e+18,es,"{'id': '6f92f9fab45db303', 'url': 'https://api.twitter.com/1.1/geo/id/6f92f9fab45db303.json', 'place_type': 'city', 'name': 'Huércal de Almería', 'full_name': 'Huércal de Almería, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.520949, 36.862956], [-2.520949, 36.904367], [-2.426681, 36.904367], [-2.426681, 36.862956]]]}, 'attributes': {}}",Q Anabel ahora quiere un vaso de leche colacao un poquito de azúcar y sabor!!! Esta cieguísima 🤣🤣🤣#SalvameOkupa1,susana,Spain,Huércal de Almería,"(-2.520949, 36.862956)",Andalucía,yes,"['leche', 'colacao']",441.0,160.7,6.199999999999998,9.86,14.0,7.8,"['Productos lacteos', 'Dulces']"
21,21,31,40,2019-04-13 01:55:12.000,1.1168824945179116e+18,1.1168824945179116e+18,es,"{'id': '0b9876f86cd1a381', 'url': 'https://api.twitter.com/1.1/geo/id/0b9876f86cd1a381.json', 'place_type': 'city', 'name': 'Parla', 'full_name': 'Parla, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.8075200000000002, 40.202103], [-3.8075200000000002, 40.255894], [-3.733381, 40.255894], [-3.733381, 40.202103]]]}, 'attributes': {}}","Sándwich ensalada huevos cocidos, champinion,pollo y pepinillo,saludable y refrescante,disponible ya a la venta en… https://t.co/1eQGZxoXiT",Panadería,Spain,Parla,"(-3.8075200000000002, 40.202103)",Madrid,yes,"['pollo', 'huevo', 'cocido']",518.0,7.99,32.77,47.56,531.0,1.6,"['Productos avicolas', 'Productos lacteos', 'Carnes']"
22,22,33,42,2019-04-13 02:18:02.000,1.1168882408694744e+18,1.1168882408694744e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}","yo hace un rato: a dormir zzz

yo ahora: estoy pelando patatas",eloy,España,Murcia,"(-1.385233, 37.715968)",Murcia,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,['Vegetales']
23,23,34,44,2019-04-13 02:19:32.000,1.1168886217543434e+18,1.1168886217543434e+18,es,"{'id': 'a01c2be8c5283147', 'url': 'https://api.twitter.com/1.1/geo/id/a01c2be8c5283147.json', 'place_type': 'city', 'name': 'Arona', 'full_name': 'Arona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.73738, 27.998054], [-16.73738, 28.11949], [-16.636442, 28.11949], [-16.636442, 27.998054]]]}, 'attributes': {}}",@NonoXqizR Cene pizza 🍕 y ensalada de pepino 🥒,lunagomera,España,Arona,"(-16.73738, 27.998054)",Islas Canarias,yes,"['pizza', 'pepino']",489.0,26.2,9.9,8.899999999999997,16.0,2.5,"['Comida rapida', 'Vegetales']"
24,24,35,45,2019-04-13 02:22:21.000,1.1168893295808224e+18,1.1168893295808224e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Empezó el cartel de los sapos con el pollo Carvajal..el detonante para maduro,diosdado,tareck y padrino lopez..",Enrique,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pollo'],166.0,0.0,9.6,19.9,99.0,0.0,['Productos avicolas']
25,25,40,52,2019-04-13 03:56:10.000,1.1169129368685692e+18,1.1169129368685692e+18,es,"{'id': '256c7ae13104266a', 'url': 'https://api.twitter.com/1.1/geo/id/256c7ae13104266a.json', 'place_type': 'city', 'name': 'Velilla de San Antonio', 'full_name': 'Velilla de San Antonio, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.511919, 40.33801], [-3.511919, 40.387093], [-3.451352, 40.387093], [-3.451352, 40.33801]]]}, 'attributes': {}}",@NNGG_Es @sanchezcastejon Rajoy viajaba para ver un partido de fútbol y además se gastaba una pasta en ratoncito de… https://t.co/GTE3SXh8mk,Antonino,España,Velilla de San Antonio,"(-3.511919, 40.33801)",Madrid,yes,"['pasta', 'ajo']",350.33,85.1,2.77,18.74,30.0,8.49,"['Cereales y derivados', 'Vegetales']"
26,26,41,53,2019-04-13 04:01:28.000,1.116914271944872e+18,1.116914271944872e+18,es,"{'id': '256c7ae13104266a', 'url': 'https://api.twitter.com/1.1/geo/id/256c7ae13104266a.json', 'place_type': 'city', 'name': 'Velilla de San Antonio', 'full_name': 'Velilla de San Antonio, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.511919, 40.33801], [-3.511919, 40.387093], [-3.451352, 40.387093], [-3.451352, 40.33801]]]}, 'attributes': {}}","@carloscsb_ Te Olvidaste del vino de ese del barato tan bien costaba una pasta cada botella no la botella de Aznar la de vino 
VIVA EL VINO.",Antonino,España,Velilla de San Antonio,"(-3.511919, 40.33801)",Madrid,yes,"['vino', 'pasta']",323.0,47.74,2.26,9.58,30.0,4.58,"['Bebidas Alcoholicas', 'Cereales y derivados']"
27,27,42,54,2019-04-13 04:10:53.000,1.1169166434924462e+18,1.1169166434924462e+18,es,"{'id': 'db53ed56af4cd5ae', 'url': 'https://api.twitter.com/1.1/geo/id/db53ed56af4cd5ae.json', 'place_type': 'city', 'name': 'Orihuela', 'full_name': 'Orihuela, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.036797, 37.887501], [-1.036797, 38.329213], [-0.70487, 38.329213], [-0.70487, 37.887501]]]}, 'attributes': {}}","@EstrellaDammEs He vivido en España hace 3 años, Estrella es mi cerveza española favorita.",GD,Spain,Orihuela,"(-1.036797, 37.887501)",Comunidad Valenciana,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas']
28,28,44,56,2019-04-13 04:28:35.000,1.1169210986486538e+18,1.1169210986486538e+18,es,"{'id': '47974fd0d10a9b9e', 'url': 'https://api.twitter.com/1.1/geo/id/47974fd0d10a9b9e.json', 'place_type': 'city', 'name': 'Beniarbeig', 'full_name': 'Beniarbeig, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.035450999999999996, 38.785948], [-0.035450999999999996, 38.838086], [0.008839, 38.838086], [0.008839, 38.785948]]]}, 'attributes': {}}","Llamarle sopa al YaTeComo, es como llamar ""Redbull"" al ""Power King""...",name,España,Beniarbeig,"(-0.035450999999999996, 38.785948)",Comunidad Valenciana,yes,['sopa'],321.0,58.24,4.34,10.99,74.0,2.2,['Sopas']
29,29,46,58,2019-04-13 04:40:05.000,1.1169239918207672e+18,1.1169239918207672e+18,es,"{'id': 'f7e89e60ea52207c', 'url': 'https://api.twitter.com/1.1/geo/id/f7e89e60ea52207c.json', 'place_type': 'city', 'name': 'Algeciras', 'full_name': 'Algeciras, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.550794, 36.050219], [-5.550794, 36.176308], [-5.4223230000000004, 36.176308], [-5.4223230000000004, 36.050219]]]}, 'attributes': {}}",Cuadernas #frames  #costillas #ferry #instaship #maritime_family #humanatsea #seamanlife #shipspotting… https://t.co/4ktvAz9GA5,Carlos,España,Algeciras,"(-5.550794, 36.050219)",Andalucía,yes,"['costillas', 'costilla']",513.0,0.0,47.2,34.2,154.0,0.0,"['Carnes', 'Carnes']"
30,30,48,60,2019-04-13 04:51:51.000,1.1169269540312024e+18,1.1169269540312024e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","@Guille_Sero Guille, en mi TL hablo todo el tiempo de historia y arte, y sales con estas vainas? No hay que ofender… https://t.co/NzWOaq2QNK",Johana,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['vainas'],43.0,7.55,0.2,2.8,0.0,2.6,['Vegetales']
31,31,50,62,2019-04-13 04:59:05.000,1.1169287725681704e+18,1.1169287725681704e+18,es,"{'id': 'e8e7b07cb1187530', 'url': 'https://api.twitter.com/1.1/geo/id/e8e7b07cb1187530.json', 'place_type': 'city', 'name': 'Rueda', 'full_name': 'Rueda, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.050828, 41.354754], [-5.050828, 41.465567], [-4.928633, 41.465567], [-4.928633, 41.354754]]]}, 'attributes': {}}","@CdItve ajo y agua,os lo merecéis ppeperos.",Manuel,España,Rueda,"(-5.050828, 41.354754)",Castilla y León,yes,['ajo'],98.33,37.66,0.51,9.39,0.0,3.91,['Vegetales']
32,32,51,64,2019-04-13 05:35:51.000,1.1169380248630518e+18,1.1169380248630518e+18,es,"{'id': '453dc4ef63a242d2', 'url': 'https://api.twitter.com/1.1/geo/id/453dc4ef63a242d2.json', 'place_type': 'city', 'name': 'Don Benito', 'full_name': 'Don Benito, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.120087, 38.724378], [-6.120087, 39.128882], [-5.599702, 39.128882], [-5.599702, 38.724378]]]}, 'attributes': {}}",es q lo pones a huevo sí sois,gemita,España,Don Benito,"(-6.120087, 38.724378)",Extremadura,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,['Productos lacteos']
33,33,52,65,2019-04-13 05:39:09.000,1.1169388570549084e+18,1.1169388570549084e+18,es,"{'id': '453dc4ef63a242d2', 'url': 'https://api.twitter.com/1.1/geo/id/453dc4ef63a242d2.json', 'place_type': 'city', 'name': 'Don Benito', 'full_name': 'Don Benito, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.120087, 38.724378], [-6.120087, 39.128882], [-5.599702, 39.128882], [-5.599702, 38.724378]]]}, 'attributes': {}}",a hacerme una pizza fav si madre mia gema el dia q no comas pizza te monto una fiesta,gemita,España,Don Benito,"(-6.120087, 38.724378)",Extremadura,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida']
34,34,54,68,2019-04-13 05:48:01.000,1.1169410885378868e+18,1.1169410885378868e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","4- Coronas y cetros de chocolate, parlamentos de mazapán, escuchar a #BélaBartók mientras paseamos, balnearios cent… https://t.co/zn6CMft1WD",Rafatal,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces']
