,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías
17,17,28,29,2019-04-23 03:33:02.000,1.1205309960326922e+18,1.1205309960326922e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Buenos días ☀️🍫☀️
.
.
#croissant #croissants #chocolate #chocolatecake #desayuno #desayunosaludable #nutella en Pla… https://t.co/9IjDheyXrS",Rafa,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,"['chocolate', 'nutella']",817.3299999999998,116.83,62.13,13.29,20.0,3.93,"['Dulces', 'Grasas y aceites']"
18,18,30,31,2019-04-23 03:38:24.000,1.1205323480539832e+18,1.1205323480539832e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",@MastersOfNaming @Rialfa Me gusta más  helado oscuro,Toquem,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['helado'],228.0,28.2,11.0,3.8,34.0,1.2,['Productos lacteos']
19,19,32,33,2019-04-23 03:47:29.000,1.1205346316428e+18,1.1205346316428e+18,es,"{'id': '59d08c41f3229755', 'url': 'https://api.twitter.com/1.1/geo/id/59d08c41f3229755.json', 'place_type': 'city', 'name': 'Badalona', 'full_name': 'Badalona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.211092, 41.42594], [2.211092, 41.492681], [2.270008, 41.492681], [2.270008, 41.42594]]]}, 'attributes': {}}","Real me estoy escuchando cumbia, merengue, salsa, regaetton, bachata y lo estoy disfrutando como una perra",,España,Badalona,"(2.211092, 41.42594)",Cataluña,yes,"['salsa', 'fruta']",206.455,59.52,16.14,4.83,18.06,2.24,"['Sopas', 'Frutas']"
20,20,36,38,2019-04-23 04:58:12.000,1.1205524303940526e+18,1.1205524303940526e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",@crisgapink Ojalá juntis viendo Vikings y comiendo chuches todo el día. https://t.co/PnDfypzUqv,Verónica,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['chuches'],389.0,190.0,0.0,0.4,0.0,0.0,['Dulces']
21,21,37,39,2019-04-23 04:59:13.000,1.1205526834783192e+18,1.1205526834783192e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",@carlosvarela02 Jajajajajaja gracias por hacerme cagar de la risa desde temprano! El queso Brie me me tiene seco de… https://t.co/r4jBM4lZTw,EL,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['queso'],450.0,0.51,34.0,35.77,74.4,0.0,['Productos lacteos']
22,22,38,40,2019-04-23 05:02:29.000,1.1205535054654833e+18,1.1205535054654833e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@ytelocrees Delicia absoluta. A mí me encanta con las patatas fritas. 🤗,U,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,['Vegetales']
23,23,39,41,2019-04-23 05:19:38.000,1.1205578242061024e+18,1.1205578242061024e+18,es,"{'id': 'db3ae73fb88e93d8', 'url': 'https://api.twitter.com/1.1/geo/id/db3ae73fb88e93d8.json', 'place_type': 'city', 'name': 'Marbella', 'full_name': 'Marbella, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.014957, 36.459841], [-5.014957, 36.555149], [-4.730868, 36.555149], [-4.730868, 36.459841]]]}, 'attributes': {}}","@inMatrix5 @Madg1411 @Santi_ABASCAL Como todavía estamos de Pascua, mejor torrijas ecológicas, no? 😂😂😂",Hristina,España,Marbella,"(-5.014957, 36.459841)",Andalucía,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']"
24,24,42,44,2019-04-23 05:34:20.000,1.1205615199457649e+18,1.1205615199457649e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",A mí me tienen harta los que comen carne imponiendo la muerte a miles de animales inocentes. Una cosa es tener dere… https://t.co/At63xhEzsJ,Bea,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes']
25,25,44,47,2019-04-23 05:40:34.000,1.1205630926419886e+18,1.1205630926419886e+18,es,"{'id': 'e342de30841352bf', 'url': 'https://api.twitter.com/1.1/geo/id/e342de30841352bf.json', 'place_type': 'city', 'name': 'Almería', 'full_name': 'Almería, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.543758, 36.737433], [-2.543758, 37.000063], [-2.2036379999999998, 37.000063], [-2.2036379999999998, 36.737433]]]}, 'attributes': {}}","Un día eres joven y al otro pasas de hablar de casta, PPSOE, régimen del 78 y cal viva a defender la Constitución",Manuel,España,Almería,"(-2.543758, 36.737433)",Andalucía,yes,['pasas'],297.0,69.3,0.5,2.46,0.0,6.5,['Frutas']
26,26,46,49,2019-04-23 05:48:08.000,1.1205649931985716e+18,1.1205649931985716e+18,es,"{'id': 'eb8714fd3a5d70d8', 'url': 'https://api.twitter.com/1.1/geo/id/eb8714fd3a5d70d8.json', 'place_type': 'city', 'name': 'Moratalla', 'full_name': 'Moratalla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.343879, 38.001364], [-2.343879, 38.380792], [-1.6693289999999998, 38.380792], [-1.6693289999999998, 38.001364]]]}, 'attributes': {}}","""No se ha hecho la miel para la boca del asno"". Perdón, asna.",Antonio,España,Moratalla,"(-2.343879, 38.001364)",Murcia,yes,['miel'],315.0,76.8,0.0,0.5,0.0,0.0,['Dulces']
27,27,47,51,2019-04-23 05:50:04.000,1.12056548251861e+18,1.12056548251861e+18,es,"{'id': 'c25cb047b2e809ba', 'url': 'https://api.twitter.com/1.1/geo/id/c25cb047b2e809ba.json', 'place_type': 'city', 'name': 'Torrejón de Ardoz', 'full_name': 'Torrejón de Ardoz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.497719, 40.430699], [-3.497719, 40.510678], [-3.425865, 40.510678], [-3.425865, 40.430699]]]}, 'attributes': {}}",@danibc__ Como mucho te invito a una cerveza en el urban,overload,España,Torrejón de Ardoz,"(-3.497719, 40.430699)",Madrid,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas']
28,28,48,53,2019-04-23 05:57:51.000,1.1205674389727314e+18,1.1205674389727314e+18,es,"{'id': 'f7e89e60ea52207c', 'url': 'https://api.twitter.com/1.1/geo/id/f7e89e60ea52207c.json', 'place_type': 'city', 'name': 'Algeciras', 'full_name': 'Algeciras, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.550794, 36.050219], [-5.550794, 36.176308], [-5.4223230000000004, 36.176308], [-5.4223230000000004, 36.050219]]]}, 'attributes': {}}",Echar la leche antes que los cereales es de hijos de puta,Pau,España,Algeciras,"(-5.550794, 36.050219)",Andalucía,yes,"['leche', 'cereales']",253.08,82.825,6.65,10.87,14.0,4.88,"['Productos lacteos', 'Cereales y derivados']"
29,29,49,54,2019-04-23 05:58:27.000,1.1205675905380884e+18,1.1205675905380884e+18,es,"{'id': 'b858babfb96ffae4', 'url': 'https://api.twitter.com/1.1/geo/id/b858babfb96ffae4.json', 'place_type': 'city', 'name': 'Benalmádena', 'full_name': 'Benalmádena, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.596977, 36.571241], [-4.596977, 36.62292], [-4.5076789999999995, 36.62292], [-4.5076789999999995, 36.571241]]]}, 'attributes': {}}",Las torrijas están sobrevaloradas.,Juan,España,Benalmádena,"(-4.596977, 36.571241)",Andalucía,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']"
30,30,50,55,2019-04-23 06:03:29.000,1.1205688565342904e+18,1.1205688565342904e+18,es,"{'id': 'ba2bc2218c2f6fa7', 'url': 'https://api.twitter.com/1.1/geo/id/ba2bc2218c2f6fa7.json', 'place_type': 'city', 'name': 'Cártama', 'full_name': 'Cártama, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.778948, 36.686186], [-4.778948, 36.809412], [-4.569164, 36.809412], [-4.569164, 36.686186]]]}, 'attributes': {}}","@Alaral79 @nmrpr8 En Cártama, es un espectáculo de hamburguesa https://t.co/pDqDFCOADO",Mimo,España,Cártama,"(-4.778948, 36.686186)",Andalucía,yes,['hamburguesa'],510.0,47.5,25.2,22.76,59.0,4.1,['Comida rapida']
31,31,51,56,2019-04-23 06:05:35.000,1.1205693878728664e+18,1.1205693878728664e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@PioIin Montamos tal pollo que al final nos atendieron pero es muy lamentable tener que andar así. Algo va muy mal… https://t.co/JQBzsfHzQ7,Lady,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['pollo', 'menta']",210.0,5.3,10.33,23.7,99.0,6.8,"['Productos avicolas', 'Hierbas y especias']"
32,32,52,57,2019-04-23 06:05:42.000,1.1205694146660762e+18,1.1205694146660762e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}",La manzana es la fruta más insípida de la Tierra.,alicia,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,"['fruta', 'manzana']",157.0,74.0,0.1,1.2,0.0,3.1,"['Frutas', 'Frutas']"
33,33,55,60,2019-04-23 06:12:17.000,1.1205710708667064e+18,1.1205710708667064e+18,es,"{'id': 'e8e7b07cb1187530', 'url': 'https://api.twitter.com/1.1/geo/id/e8e7b07cb1187530.json', 'place_type': 'city', 'name': 'Rueda', 'full_name': 'Rueda, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.050828, 41.354754], [-5.050828, 41.465567], [-4.928633, 41.465567], [-4.928633, 41.354754]]]}, 'attributes': {}}",Un @colacao  soluble? https://t.co/38ygcG23qA,Manuel,España,Rueda,"(-5.050828, 41.354754)",Castilla y León,yes,['colacao'],376.0,156.0,2.4,6.8,0.0,7.8,['Dulces']
34,34,57,62,2019-04-23 06:13:06.000,1.1205712793110816e+18,1.1205712793110816e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Acabo de tomar jugo de fresa y tengo nauseas, y estoy sentada como si ná y tengo que salir ya al trabajo, csm :(",Alejandra,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,"['fresa', 'ajo']",134.32999999999998,51.66,1.01,10.09,0.0,6.11,"['Frutas', 'Vegetales']"
