,Unnamed: 0,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood
233,299,2019-04-06 10:12:30.000,1.1144709322555268e+18,1.1144709322555268e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",@RobyZM91 Pero si es la hora de la cerveza 🤦🏻‍♂️,"{'id': 144996365, 'id_str': '144996365', 'name': 'Rovira Fran 🏃💪🎖️⛰️', 'screen_name': 'franjrovira', 'location': 'malaga, españa', 'url': None, 'description': 'Si lo haces con todo el cariño, lo habrás hecho bien. El resto no está en tus manos. No sufras.\nMalagacf 💙💙💙\nTrail Running 🏃💪🏻\n#Trazacaminos 🖤', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1172, 'friends_count': 1688, 'listed_count': 20, 'favourites_count': 13612, 'statuses_count': 36844, 'created_at': 'Mon May 17 21:40:08 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'ACDED6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_tile': True, 'profile_link_color': '040B85', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F6F6F6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1035211630420930560/k92WyrDj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1035211630420930560/k92WyrDj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/144996365/1535648973', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes
238,304,2019-04-06 10:18:13.000,1.1144723715309937e+18,1.1144723715309937e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",He visto mucha pasta de gente con mucha necesidad,"{'id': 107513526, 'id_str': '107513526', 'name': 'JOEY.', 'screen_name': 'AmassHardy', 'location': 'Madrid, Comunidad de Madrid.', 'url': None, 'description': 'Private Pilot ✈ Tenerife-Madrid Instagram:Pilotjoseph97 || Todo llega. ||  And now, Mixed Martial Arts 🥋', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1013, 'friends_count': 1057, 'listed_count': 6, 'favourites_count': 39922, 'statuses_count': 39160, 'created_at': 'Fri Jan 22 20:35:12 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/913325360728743941/jKGLNiLY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/913325360728743941/jKGLNiLY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/107513526/1490746024', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes
239,305,2019-04-06 10:20:16.000,1.114472887497392e+18,1.114472887497392e+18,es,"{'id': '3f7a6158324f3e9f', 'url': 'https://api.twitter.com/1.1/geo/id/3f7a6158324f3e9f.json', 'place_type': 'city', 'name': 'El Puerto de Santa María', 'full_name': 'El Puerto de Santa María, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.323065, 36.525759], [-6.323065, 36.718707], [-6.140668, 36.718707], [-6.140668, 36.525759]]]}, 'attributes': {}}","¿Sábado hamburguesil? #angus 100%, hechas en casa, con bacon, cheddar, huevo, patatas fritas caseras... Para morirs… https://t.co/6oasbn5qv2","{'id': 3947618597, 'id_str': '3947618597', 'name': 'PantalánG', 'screen_name': 'PantalanG', 'location': 'Puerto Sherry', 'url': 'http://www.pantalang.com', 'description': 'Restaurante y Tapas', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 34, 'friends_count': 30, 'listed_count': 1, 'favourites_count': 13, 'statuses_count': 375, 'created_at': 'Tue Oct 13 15:33:53 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/653957959748308992/NLsaZ0Tv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/653957959748308992/NLsaZ0Tv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3947618597/1451419315', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,El Puerto de Santa María,"(-6.323065, 36.525759)",Andalucía,yes
240,306,2019-04-06 10:20:20.000,1.1144729033603604e+18,1.1144729033603604e+18,es,"{'id': 'd9ebaeaac39060be', 'url': 'https://api.twitter.com/1.1/geo/id/d9ebaeaac39060be.json', 'place_type': 'city', 'name': 'Ourense', 'full_name': 'Ourense, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.003734, 42.288179], [-8.003734, 42.398321], [-7.805959, 42.398321], [-7.805959, 42.288179]]]}, 'attributes': {}}","Con el día #lluvioso 🌧🌧🌧y feo que hay, hoy solo apetece un #colacao calentito con #galletas 😋😋😋viendo llover al lad… https://t.co/svljG0HGTQ","{'id': 723771000157036544, 'id_str': '723771000157036544', 'name': 'Sandra Lopez', 'screen_name': 'Sandra08722886', 'location': 'Ourense, España', 'url': 'http://todoeempezar.blogspot.com.es/?m=1', 'description': 'Bloguer(en practicas).Soñadora💭💭💭\nAgricultora ecológica🍅🥕🍆🥔🌽\nEsteticista 💅🏻💄. Quiromasajista 💆🏻', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 12, 'friends_count': 30, 'listed_count': 0, 'favourites_count': 178, 'statuses_count': 408, 'created_at': 'Sat Apr 23 07:10:28 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1048860320733822976/bY74LxuO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1048860320733822976/bY74LxuO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/723771000157036544/1510614992', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Ourense,"(-8.003734, 42.288179)",Galicia,yes
243,309,2019-04-06 10:23:17.000,1.1144736468006912e+18,1.1144736468006912e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","@ArturoGCampos Dentro de unos años pareceremos abuelos cebolletas diciendo ""¿te acuerdas de cuando las patatas frit… https://t.co/vIOMd0Q7Ax","{'id': 396833959, 'id_str': '396833959', 'name': 'Oscar Peñalver', 'screen_name': 'openalver', 'location': 'Madrid', 'url': None, 'description': 'De todo un poco y hasta los cojones de muchas cosas. \nAficionado de la RSD Alcalá.\r\nPuedo vivir sin libros, pero ¿quiero vivir sin libros?', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 666, 'friends_count': 912, 'listed_count': 20, 'favourites_count': 3530, 'statuses_count': 32141, 'created_at': 'Sun Oct 23 20:51:38 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '3DA0D1', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '5194E0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1603260051/antojo_de_un_dios_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1603260051/antojo_de_un_dios_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/396833959/1396974753', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-4.579175, 39.884537)",Madrid,yes
244,310,2019-04-06 10:23:28.000,1.1144736914993766e+18,1.1144736914993766e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",Y también nos está contando las primeras técnicas de ocultación de información como escribir con vinagre en cáscara… https://t.co/yXzrGHVFiW,"{'id': 13600852, 'id_str': '13600852', 'name': 'Óscar Miguel', 'screen_name': 'omiguel', 'location': 'Santiago de Compostela', 'url': 'http://www.diariomotor.com', 'description': 'Fundador de Diariomotor (@diariomotor) y de ¿Qué coche me compro? (@quecoche), civeteando con @CivetaInvest y meneando con @meneame_net', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 882, 'friends_count': 401, 'listed_count': 47, 'favourites_count': 1698, 'statuses_count': 10736, 'created_at': 'Sun Feb 17 23:33:22 +0000 2008', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1049576725288505344/Qor4Ccvw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1049576725288505344/Qor4Ccvw_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/13600852/1447410001', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Barcelona,"(2.052477, 41.317048)",Cataluña,yes
245,314,2019-04-06 10:24:04.000,1.1144738416177766e+18,1.1144738416177766e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","1️⃣ Magnífica “Sopa china agripicante de rabo de toro”. Intenso sabor. Me ha flipado. Lo mejor de la comida.
.
.… https://t.co/85NlpeXnc1","{'id': 1545545269, 'id_str': '1545545269', 'name': 'ALBERTO DE LUNA', 'screen_name': 'ALBERTO_DELUNA', 'location': 'Madrid', 'url': 'http://www.dimeunrestaurante.com', 'description': 'Comer, beber, viajar y disfrutar de la vida. La verdad de los restaurantes la encontrarás en mi web. Todo en Instagram: @ALBERTO_DELUNA', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2887, 'friends_count': 375, 'listed_count': 57, 'favourites_count': 2133, 'statuses_count': 7929, 'created_at': 'Tue Jun 25 11:42:12 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/892318002556919810/rjI7iUUX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/892318002556919810/rjI7iUUX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1545545269/1536570649', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
248,318,2019-04-06 10:26:08.000,1.1144743604781138e+18,1.1144743604781138e+18,es,"{'id': '2e858e47881ddc48', 'url': 'https://api.twitter.com/1.1/geo/id/2e858e47881ddc48.json', 'place_type': 'city', 'name': 'Alicante', 'full_name': 'Alicante, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.6564329999999999, 38.160348], [-0.6564329999999999, 38.537463], [-0.37460899999999997, 38.537463], [-0.37460899999999997, 38.160348]]]}, 'attributes': {}}","Follar está bien, pero comer un alimento elaborado de una pasta rellena de diferentes verduras picadas al estilo ju… https://t.co/KUCbgbCGqG","{'id': 886976877298167808, 'id_str': '886976877298167808', 'name': 'Aitanx ♀️', 'screen_name': 'Aitanamartinezz', 'location': 'Alicante, España', 'url': 'http://instagram.com/aitanxmartinez/', 'description': 'AkabadAitanagyal🤘🏽\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tTwitter 🏡📍 \n\n@aretxabalaals 💍 🖤\t\t\t\t\t\t\t\t\t\t\t\t\n\t\t\t\t\t\t\t\tAlba y Laura ✨', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 360, 'friends_count': 483, 'listed_count': 0, 'favourites_count': 28340, 'statuses_count': 21235, 'created_at': 'Mon Jul 17 15:52:21 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1106306913044697118/4acYK-7f_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1106306913044697118/4acYK-7f_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/886976877298167808/1553273715', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Alicante,"(-0.6564329999999999, 38.160348)",Comunidad Valenciana,yes
249,319,2019-04-06 10:26:54.000,1.1144745535630705e+18,1.1144745535630705e+18,es,"{'id': '04cc65bb544b6409', 'url': 'https://api.twitter.com/1.1/geo/id/04cc65bb544b6409.json', 'place_type': 'city', 'name': 'Águilas', 'full_name': 'Águilas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.705327, 37.373814], [-1.705327, 37.567017], [-1.468461, 37.567017], [-1.468461, 37.373814]]]}, 'attributes': {}}",@MartaMarin23 Si eso es una sardina aplasta,"{'id': 1009457934902923264, 'id_str': '1009457934902923264', 'name': 'María 🌙', 'screen_name': 'mariamilanp', 'location': 'Utopía', 'url': None, 'description': 'No me preguntes sobre mi, es de lo que menos sé.\nAl fondo de la caverna 🔥🗿', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 139, 'friends_count': 330, 'listed_count': 0, 'favourites_count': 4983, 'statuses_count': 2930, 'created_at': 'Wed Jun 20 15:28:21 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1059598100971638786/4XUqPMHZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1059598100971638786/4XUqPMHZ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1009457934902923264/1538001858', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Águilas,"(-1.705327, 37.373814)",Murcia,yes
251,322,2019-04-06 10:31:01.000,1.1144755928487404e+18,1.1144755928487404e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","1. Niguiri de sardina marinada terminada a soplete con arroz meloso con base de berenjena quemada.

2. Tuétano de t… https://t.co/5i3aTbMUrD","{'id': 227662888, 'id_str': '227662888', 'name': 'Jon de la Cuesta', 'screen_name': 'plothobby', 'location': None, 'url': None, 'description': 'Guionista ilusionista entre Donostia y Madrid. Los Serrano, Mi querido Klikowsky, Águila Roja, Centro Médico, Estoy Vivo, SKAM...', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 416, 'friends_count': 417, 'listed_count': 12, 'favourites_count': 888, 'statuses_count': 2748, 'created_at': 'Fri Dec 17 13:09:27 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '4A913C', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': '4A913C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/641665703184084992/HZbXAiXI_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/641665703184084992/HZbXAiXI_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/227662888/1396274140', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
256,327,2019-04-06 10:35:11.000,1.1144766378637188e+18,1.1144766378637188e+18,es,"{'id': '3978052930cbc51c', 'url': 'https://api.twitter.com/1.1/geo/id/3978052930cbc51c.json', 'place_type': 'city', 'name': 'Ceinos de Campos', 'full_name': 'Ceinos de Campos, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.188525, 41.986359], [-5.188525, 42.066339], [-5.101978, 42.066339], [-5.101978, 41.986359]]]}, 'attributes': {}}",Ósea que supera a La del cañadio de Santander. La mejor tarta de queso de España es la del restaurante Kava Marbell… https://t.co/48nBhi1aT3,"{'id': 919265428194648065, 'id_str': '919265428194648065', 'name': 'Petri martin martin', 'screen_name': 'Tinamartinmart2', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 6, 'friends_count': 5, 'listed_count': 0, 'favourites_count': 14, 'statuses_count': 395, 'created_at': 'Sat Oct 14 18:15:32 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/937434631972032512/KMaOJVcr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/937434631972032512/KMaOJVcr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/919265428194648065/1512336806', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Ceinos de Campos,"(-5.188525, 41.986359)",Castilla y León,yes
259,331,2019-04-06 10:38:06.000,1.1144773751509032e+18,1.1144773751509032e+18,es,"{'id': '1115004c3fafaf8a', 'url': 'https://api.twitter.com/1.1/geo/id/1115004c3fafaf8a.json', 'place_type': 'city', 'name': 'Santiago de Compostela', 'full_name': 'Santiago de Compostela, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.632309, 42.82373], [-8.632309, 42.990113], [-8.389983, 42.990113], [-8.389983, 42.82373]]]}, 'attributes': {}}",Le cerveza durante el fin de semana está el doble de buena 🤪 en La Atlántica https://t.co/MbXTv4fyK0,"{'id': 1628820769, 'id_str': '1628820769', 'name': 'La Atlántica', 'screen_name': 'LaAtlantica', 'location': 'Santiago de Compostela', 'url': 'http://www.la-atlantica.com', 'description': 'Tienda especializada en cervezas de Santiago de Compostela', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 336, 'friends_count': 336, 'listed_count': 13, 'favourites_count': 77, 'statuses_count': 1940, 'created_at': 'Sun Jul 28 21:33:41 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000236759405/7cf83ca7f76b1693724343819360952e_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000236759405/7cf83ca7f76b1693724343819360952e_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1628820769/1431538189', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Santiago de Compostela,"(-8.632309, 42.82373)",Galicia,yes
260,332,2019-04-06 10:38:59.000,1.1144775952094044e+18,1.1144775952094044e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","Culo veo, culo quiero. He visto a un crío beberse un batido de vainilla, y como soy tan adulta y tan sibarita, me he pedido otro para mí.","{'id': 205395430, 'id_str': '205395430', 'name': 'Lara Santaella 📸 Camera for hire', 'screen_name': 'lara_santaella', 'location': 'Sevilla (el color especial se lo doy yo)', 'url': 'https://larasantaella.es', 'description': 'Por #Sevilla, cámara en mano. Fotografía, escritura, diseño, activismo y algún extra.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5440, 'friends_count': 1831, 'listed_count': 121, 'favourites_count': 76725, 'statuses_count': 142044, 'created_at': 'Wed Oct 20 19:46:08 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'F58EA8', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1107394092886081546/QNijvaVZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1107394092886081546/QNijvaVZ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/205395430/1547209938', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes
